As on Wed| Dec 06 2017| 23:15 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
Qatari Riyal (QAR),QAR,PHP,13.9359
Qatari Riyal (QAR),QAR,PLN,0.9806
Qatari Riyal (QAR),QAR,QAR,1
Qatari Riyal (QAR),QAR,RON,1.0777
Qatari Riyal (QAR),QAR,RUB,16.2623
Qatari Riyal (QAR),QAR,SAR,1.0302
Qatari Riyal (QAR),QAR,SGD,0.3706
Qatari Riyal (QAR),QAR,SKK,0.2747
Qatari Riyal (QAR),QAR,ZAR,3.715
Qatari Riyal (QAR),QAR,KRW,300.3881
Qatari Riyal (QAR),QAR,LKR,42.1402
Qatari Riyal (QAR),QAR,SDG,1.8403
Qatari Riyal (QAR),QAR,SEK,2.3152
Qatari Riyal (QAR),QAR,CHF,0.2719
Qatari Riyal (QAR),QAR,TWD,8.2448
Qatari Riyal (QAR),QAR,THB,8.962
Qatari Riyal (QAR),QAR,TTD,1.8508
Qatari Riyal (QAR),QAR,TND,0.6829
Qatari Riyal (QAR),QAR,TRY,1.0582
Qatari Riyal (QAR),QAR,VEF,2.7438
Qatari Riyal (QAR),QAR,VND,6246.2172
Qatari Riyal (QAR),QAR,ZMK,0.2747
Romania New Lei (RON),RON,AUD,0.3371                        
Romania New Lei (RON),RON,CAD,0.3261                        
Romania New Lei (RON),RON,EUR,0.216                        
Romania New Lei (RON),RON,JPY,28.6137                        
Romania New Lei (RON),RON,PKR,26.8717                        
Romania New Lei (RON),RON,AED,0.9362                        
Romania New Lei (RON),RON,GBP,0.1905                        
Romania New Lei (RON),RON,USD,0.2549                        
Romania New Lei (RON),RON,AFN,17.5702
Romania New Lei (RON),RON,ALL,28.9077
Romania New Lei (RON),RON,DZD,29.3944
Romania New Lei (RON),RON,ARS,4.3964
Romania New Lei (RON),RON,BSD,0.2549
Romania New Lei (RON),RON,BHD,0.0958
Romania New Lei (RON),RON,BDT,21.1477
Romania New Lei (RON),RON,BBD,0.5098
Romania New Lei (RON),RON,BMD,0.2549
Romania New Lei (RON),RON,BRL,0.8248
Romania New Lei (RON),RON,BGN,0.4224
Romania New Lei (RON),RON,XOF,141.6561
Romania New Lei (RON),RON,XAF,141.6561
Romania New Lei (RON),RON,CLP,166.6658
Romania New Lei (RON),RON,CNY,1.6862
Romania New Lei (RON),RON,COP,767.0062
Romania New Lei (RON),RON,XPF,25.7701
Romania New Lei (RON),RON,CRC,144.2592
Romania New Lei (RON),RON,HRK,1.6298
Romania New Lei (RON),RON,CZK,5.533
Romania New Lei (RON),RON,DKK,1.607
Romania New Lei (RON),RON,DOP,12.248
Romania New Lei (RON),RON,XCD,0.6883
Romania New Lei (RON),RON,EGP,4.5343
Romania New Lei (RON),RON,EEK,0.2549
Romania New Lei (RON),RON,FJD,0.5316
Romania New Lei (RON),RON,HKD,1.9917
Romania New Lei (RON),RON,HUF,67.8706
Romania New Lei (RON),RON,ISK,26.6465
Romania New Lei (RON),RON,XDR,0.1803
Romania New Lei (RON),RON,INR,16.4499
Romania New Lei (RON),RON,IDR,3451.8522
Romania New Lei (RON),RON,IRR,8999.2812
Romania New Lei (RON),RON,IQD,304.8072
Romania New Lei (RON),RON,ILS,0.8963
Romania New Lei (RON),RON,JMD,31.9419
Romania New Lei (RON),RON,JOD,0.1807
Romania New Lei (RON),RON,KES,26.2307
Romania New Lei (RON),RON,KWD,0.0769
Romania New Lei (RON),RON,LBP,384.2856
Romania New Lei (RON),RON,MYR,1.0389
Romania New Lei (RON),RON,MUR,8.602
Romania New Lei (RON),RON,MXN,4.8108
Romania New Lei (RON),RON,MAD,2.4081
Romania New Lei (RON),RON,NZD,0.3706
Romania New Lei (RON),RON,NOK,2.1076
Romania New Lei (RON),RON,OMR,0.098
Romania New Lei (RON),RON,PEN,0.8248
Romania New Lei (RON),RON,PHP,12.931
Romania New Lei (RON),RON,PLN,0.9099
Romania New Lei (RON),RON,QAR,0.9279
Romania New Lei (RON),RON,RON,1
Romania New Lei (RON),RON,RUB,15.0897
Romania New Lei (RON),RON,SAR,0.9559
Romania New Lei (RON),RON,SGD,0.3439
Romania New Lei (RON),RON,SKK,0.2549
Romania New Lei (RON),RON,ZAR,3.4471
Romania New Lei (RON),RON,KRW,278.7281
Romania New Lei (RON),RON,LKR,39.1016
Romania New Lei (RON),RON,SDG,1.7076
Romania New Lei (RON),RON,SEK,2.1483
Romania New Lei (RON),RON,CHF,0.2523
Romania New Lei (RON),RON,TWD,7.6503
Romania New Lei (RON),RON,THB,8.3158
Romania New Lei (RON),RON,TTD,1.7174
Romania New Lei (RON),RON,TND,0.6336
Romania New Lei (RON),RON,TRY,0.9819
Romania New Lei (RON),RON,VEF,2.546
Romania New Lei (RON),RON,VND,5795.8243
Romania New Lei (RON),RON,ZMK,0.2549
Russia Rubles (RUB),RUB,AUD,0.0223                        
Russia Rubles (RUB),RUB,CAD,0.0216                        
Russia Rubles (RUB),RUB,EUR,0.0143                        
Russia Rubles (RUB),RUB,JPY,1.8962                        
Russia Rubles (RUB),RUB,PKR,1.7808                        
Russia Rubles (RUB),RUB,AED,0.062                        
Russia Rubles (RUB),RUB,GBP,0.0126                        
Russia Rubles (RUB),RUB,USD,0.0169                        
Russia Rubles (RUB),RUB,AFN,1.1644
Russia Rubles (RUB),RUB,ALL,1.9157
Russia Rubles (RUB),RUB,DZD,1.948
Russia Rubles (RUB),RUB,ARS,0.2914
Russia Rubles (RUB),RUB,BSD,0.0169
Russia Rubles (RUB),RUB,BHD,0.0064
Russia Rubles (RUB),RUB,BDT,1.4015
Russia Rubles (RUB),RUB,BBD,0.0338
Russia Rubles (RUB),RUB,BMD,0.0169
Russia Rubles (RUB),RUB,BRL,0.0547
Russia Rubles (RUB),RUB,BGN,0.028
Russia Rubles (RUB),RUB,XOF,9.3876
Russia Rubles (RUB),RUB,XAF,9.3876
Russia Rubles (RUB),RUB,CLP,11.045
Russia Rubles (RUB),RUB,CNY,0.1117
Russia Rubles (RUB),RUB,COP,50.8299
Russia Rubles (RUB),RUB,XPF,1.7078
Russia Rubles (RUB),RUB,CRC,9.5601
Russia Rubles (RUB),RUB,HRK,0.108
Russia Rubles (RUB),RUB,CZK,0.3667
Russia Rubles (RUB),RUB,DKK,0.1065
Russia Rubles (RUB),RUB,DOP,0.8117
Russia Rubles (RUB),RUB,XCD,0.0456
Russia Rubles (RUB),RUB,EGP,0.3005
Russia Rubles (RUB),RUB,EEK,0.0169
Russia Rubles (RUB),RUB,FJD,0.0352
Russia Rubles (RUB),RUB,HKD,0.132
Russia Rubles (RUB),RUB,HUF,4.4978
Russia Rubles (RUB),RUB,ISK,1.7659
Russia Rubles (RUB),RUB,XDR,0.0119
Russia Rubles (RUB),RUB,INR,1.0901
Russia Rubles (RUB),RUB,IDR,228.7562
Russia Rubles (RUB),RUB,IRR,596.3875
Russia Rubles (RUB),RUB,IQD,20.1997
Russia Rubles (RUB),RUB,ILS,0.0594
Russia Rubles (RUB),RUB,JMD,2.1168
Russia Rubles (RUB),RUB,JOD,0.012
Russia Rubles (RUB),RUB,KES,1.7383
Russia Rubles (RUB),RUB,KWD,0.0051
Russia Rubles (RUB),RUB,LBP,25.4668
Russia Rubles (RUB),RUB,MYR,0.0689
Russia Rubles (RUB),RUB,MUR,0.5701
Russia Rubles (RUB),RUB,MXN,0.3188
Russia Rubles (RUB),RUB,MAD,0.1596
Russia Rubles (RUB),RUB,NZD,0.0246
Russia Rubles (RUB),RUB,NOK,0.1397
Russia Rubles (RUB),RUB,OMR,0.0065
Russia Rubles (RUB),RUB,PEN,0.0547
Russia Rubles (RUB),RUB,PHP,0.8569
Russia Rubles (RUB),RUB,PLN,0.0603
Russia Rubles (RUB),RUB,QAR,0.0615
Russia Rubles (RUB),RUB,RON,0.0663
Russia Rubles (RUB),RUB,RUB,1
Russia Rubles (RUB),RUB,SAR,0.0634
Russia Rubles (RUB),RUB,SGD,0.0228
Russia Rubles (RUB),RUB,SKK,0.0169
Russia Rubles (RUB),RUB,ZAR,0.2284
Russia Rubles (RUB),RUB,KRW,18.4715
Russia Rubles (RUB),RUB,LKR,2.5913
Russia Rubles (RUB),RUB,SDG,0.1132
Russia Rubles (RUB),RUB,SEK,0.1424
Russia Rubles (RUB),RUB,CHF,0.0167
Russia Rubles (RUB),RUB,TWD,0.507
Russia Rubles (RUB),RUB,THB,0.5511
Russia Rubles (RUB),RUB,TTD,0.1138
Russia Rubles (RUB),RUB,TND,0.042
Russia Rubles (RUB),RUB,TRY,0.0651
Russia Rubles (RUB),RUB,VEF,0.1687
Russia Rubles (RUB),RUB,VND,384.0926
Russia Rubles (RUB),RUB,ZMK,0.0169
Saudi Riyal (SAR),SAR,AUD,0.3526                        
Saudi Riyal (SAR),SAR,CAD,0.3411                        
Saudi Riyal (SAR),SAR,EUR,0.2259                        
Saudi Riyal (SAR),SAR,JPY,29.9327                        
Saudi Riyal (SAR),SAR,PKR,28.1104                        
Saudi Riyal (SAR),SAR,AED,0.9793                        
Saudi Riyal (SAR),SAR,GBP,0.1993                        
Saudi Riyal (SAR),SAR,USD,0.2667                        
Saudi Riyal (SAR),SAR,AFN,18.3802
Saudi Riyal (SAR),SAR,ALL,30.2402
Saudi Riyal (SAR),SAR,DZD,30.7494
Saudi Riyal (SAR),SAR,ARS,4.5991
Saudi Riyal (SAR),SAR,BSD,0.2667
Saudi Riyal (SAR),SAR,BHD,0.1003
Saudi Riyal (SAR),SAR,BDT,22.1225
Saudi Riyal (SAR),SAR,BBD,0.5333
Saudi Riyal (SAR),SAR,BMD,0.2667
Saudi Riyal (SAR),SAR,BRL,0.8629
Saudi Riyal (SAR),SAR,BGN,0.4418
Saudi Riyal (SAR),SAR,XOF,148.186
Saudi Riyal (SAR),SAR,XAF,148.186
Saudi Riyal (SAR),SAR,CLP,174.3486
Saudi Riyal (SAR),SAR,CNY,1.7639
Saudi Riyal (SAR),SAR,COP,802.3629
Saudi Riyal (SAR),SAR,XPF,26.958
Saudi Riyal (SAR),SAR,CRC,150.9091
Saudi Riyal (SAR),SAR,HRK,1.705
Saudi Riyal (SAR),SAR,CZK,5.788
Saudi Riyal (SAR),SAR,DKK,1.6811
Saudi Riyal (SAR),SAR,DOP,12.8126
Saudi Riyal (SAR),SAR,XCD,0.72
Saudi Riyal (SAR),SAR,EGP,4.7433
Saudi Riyal (SAR),SAR,EEK,0.2667
Saudi Riyal (SAR),SAR,FJD,0.5561
Saudi Riyal (SAR),SAR,HKD,2.0835
Saudi Riyal (SAR),SAR,HUF,70.9993
Saudi Riyal (SAR),SAR,ISK,27.8749
Saudi Riyal (SAR),SAR,XDR,0.1886
Saudi Riyal (SAR),SAR,INR,17.2082
Saudi Riyal (SAR),SAR,IDR,3610.9725
Saudi Riyal (SAR),SAR,IRR,9414.1217
Saudi Riyal (SAR),SAR,IQD,318.8579
Saudi Riyal (SAR),SAR,ILS,0.9376
Saudi Riyal (SAR),SAR,JMD,33.4144
Saudi Riyal (SAR),SAR,JOD,0.1891
Saudi Riyal (SAR),SAR,KES,27.4398
Saudi Riyal (SAR),SAR,KWD,0.0805
Saudi Riyal (SAR),SAR,LBP,402
Saudi Riyal (SAR),SAR,MYR,1.0868
Saudi Riyal (SAR),SAR,MUR,8.9985
Saudi Riyal (SAR),SAR,MXN,5.0326
Saudi Riyal (SAR),SAR,MAD,2.5191
Saudi Riyal (SAR),SAR,NZD,0.3877
Saudi Riyal (SAR),SAR,NOK,2.2048
Saudi Riyal (SAR),SAR,OMR,0.1025
Saudi Riyal (SAR),SAR,PEN,0.8628
Saudi Riyal (SAR),SAR,PHP,13.5271
Saudi Riyal (SAR),SAR,PLN,0.9518
Saudi Riyal (SAR),SAR,QAR,0.9707
Saudi Riyal (SAR),SAR,RON,1.0461
Saudi Riyal (SAR),SAR,RUB,15.7852
Saudi Riyal (SAR),SAR,SAR,1
Saudi Riyal (SAR),SAR,SGD,0.3598
Saudi Riyal (SAR),SAR,SKK,0.2667
Saudi Riyal (SAR),SAR,ZAR,3.606
Saudi Riyal (SAR),SAR,KRW,291.5767
Saudi Riyal (SAR),SAR,LKR,40.9041
Saudi Riyal (SAR),SAR,SDG,1.7863
Saudi Riyal (SAR),SAR,SEK,2.2473
Saudi Riyal (SAR),SAR,CHF,0.2639
Saudi Riyal (SAR),SAR,TWD,8.0029
Saudi Riyal (SAR),SAR,THB,8.6991
Saudi Riyal (SAR),SAR,TTD,1.7965
Saudi Riyal (SAR),SAR,TND,0.6628
Saudi Riyal (SAR),SAR,TRY,1.0271
Saudi Riyal (SAR),SAR,VEF,2.6633
Saudi Riyal (SAR),SAR,VND,6062.9948
Saudi Riyal (SAR),SAR,ZMK,0.2667
Singapore Dollar (SGD),SGD,AUD,0.9802                        
Singapore Dollar (SGD),SGD,CAD,0.9481                        
Singapore Dollar (SGD),SGD,EUR,0.6279                        
Singapore Dollar (SGD),SGD,JPY,83.2024                        
Singapore Dollar (SGD),SGD,PKR,78.1372                        
Singapore Dollar (SGD),SGD,AED,2.7222                        
Singapore Dollar (SGD),SGD,GBP,0.5539                        
Singapore Dollar (SGD),SGD,USD,0.7412                        
Singapore Dollar (SGD),SGD,AFN,51.0905
Singapore Dollar (SGD),SGD,ALL,84.0573
Singapore Dollar (SGD),SGD,DZD,85.4726
Singapore Dollar (SGD),SGD,ARS,12.7839
Singapore Dollar (SGD),SGD,BSD,0.7412
Singapore Dollar (SGD),SGD,BHD,0.2787
Singapore Dollar (SGD),SGD,BDT,61.4929
Singapore Dollar (SGD),SGD,BBD,1.4825
Singapore Dollar (SGD),SGD,BMD,0.7412
Singapore Dollar (SGD),SGD,BRL,2.3984
Singapore Dollar (SGD),SGD,BGN,1.2282
Singapore Dollar (SGD),SGD,XOF,411.9058
Singapore Dollar (SGD),SGD,XAF,411.9058
Singapore Dollar (SGD),SGD,CLP,484.6287
Singapore Dollar (SGD),SGD,CNY,4.9032
Singapore Dollar (SGD),SGD,COP,2230.2915
Singapore Dollar (SGD),SGD,XPF,74.9339
Singapore Dollar (SGD),SGD,CRC,419.4751
Singapore Dollar (SGD),SGD,HRK,4.7392
Singapore Dollar (SGD),SGD,CZK,16.0887
Singapore Dollar (SGD),SGD,DKK,4.673
Singapore Dollar (SGD),SGD,DOP,35.6145
Singapore Dollar (SGD),SGD,XCD,2.0013
Singapore Dollar (SGD),SGD,EGP,13.1849
Singapore Dollar (SGD),SGD,EEK,0.7412
Singapore Dollar (SGD),SGD,FJD,1.5457
Singapore Dollar (SGD),SGD,HKD,5.7913
Singapore Dollar (SGD),SGD,HUF,197.3534
Singapore Dollar (SGD),SGD,ISK,77.4825
Singapore Dollar (SGD),SGD,XDR,0.5243
Singapore Dollar (SGD),SGD,INR,47.8327
Singapore Dollar (SGD),SGD,IDR,10037.2551
Singapore Dollar (SGD),SGD,IRR,26168.0036
Singapore Dollar (SGD),SGD,IQD,886.3148
Singapore Dollar (SGD),SGD,ILS,2.6063
Singapore Dollar (SGD),SGD,JMD,92.8803
Singapore Dollar (SGD),SGD,JOD,0.5255
Singapore Dollar (SGD),SGD,KES,76.2733
Singapore Dollar (SGD),SGD,KWD,0.2237
Singapore Dollar (SGD),SGD,LBP,1117.421
Singapore Dollar (SGD),SGD,MYR,3.021
Singapore Dollar (SGD),SGD,MUR,25.0127
Singapore Dollar (SGD),SGD,MXN,13.9889
Singapore Dollar (SGD),SGD,MAD,7.0021
Singapore Dollar (SGD),SGD,NZD,1.0777
Singapore Dollar (SGD),SGD,NOK,6.1285
Singapore Dollar (SGD),SGD,OMR,0.285
Singapore Dollar (SGD),SGD,PEN,2.3982
Singapore Dollar (SGD),SGD,PHP,37.6007
Singapore Dollar (SGD),SGD,PLN,2.6457
Singapore Dollar (SGD),SGD,QAR,2.6981
Singapore Dollar (SGD),SGD,RON,2.9078
Singapore Dollar (SGD),SGD,RUB,43.8775
Singapore Dollar (SGD),SGD,SAR,2.7797
Singapore Dollar (SGD),SGD,SGD,1
Singapore Dollar (SGD),SGD,SKK,0.7412
Singapore Dollar (SGD),SGD,ZAR,10.0234
Singapore Dollar (SGD),SGD,KRW,810.4824
Singapore Dollar (SGD),SGD,LKR,113.6992
Singapore Dollar (SGD),SGD,SDG,4.9653
Singapore Dollar (SGD),SGD,SEK,6.2467
Singapore Dollar (SGD),SGD,CHF,0.7335
Singapore Dollar (SGD),SGD,TWD,22.2454
Singapore Dollar (SGD),SGD,THB,24.1806
Singapore Dollar (SGD),SGD,TTD,4.9937
Singapore Dollar (SGD),SGD,TND,1.8424
Singapore Dollar (SGD),SGD,TRY,2.8551
Singapore Dollar (SGD),SGD,VEF,7.4031
Singapore Dollar (SGD),SGD,VND,16853.0293
Singapore Dollar (SGD),SGD,ZMK,0.7412
Slovakia Koruny (SKK),SKK,AUD,1.3223                        
Slovakia Koruny (SKK),SKK,CAD,1.2791                        
Slovakia Koruny (SKK),SKK,EUR,0.8472                        
Slovakia Koruny (SKK),SKK,JPY,112.2475                        
Slovakia Koruny (SKK),SKK,PKR,105.414                        
Slovakia Koruny (SKK),SKK,AED,3.6725                        
Slovakia Koruny (SKK),SKK,GBP,0.7472                        
Slovakia Koruny (SKK),SKK,USD,1                        
Slovakia Koruny (SKK),SKK,AFN,68.9256
Slovakia Koruny (SKK),SKK,ALL,113.4008
Slovakia Koruny (SKK),SKK,DZD,115.3101
Slovakia Koruny (SKK),SKK,ARS,17.2467
Slovakia Koruny (SKK),SKK,BSD,1
Slovakia Koruny (SKK),SKK,BHD,0.376
Slovakia Koruny (SKK),SKK,BDT,82.9594
Slovakia Koruny (SKK),SKK,BBD,2
Slovakia Koruny (SKK),SKK,BMD,1
Slovakia Koruny (SKK),SKK,BRL,3.2357
Slovakia Koruny (SKK),SKK,BGN,1.6569
Slovakia Koruny (SKK),SKK,XOF,555.6975
Slovakia Koruny (SKK),SKK,XAF,555.6975
Slovakia Koruny (SKK),SKK,CLP,653.8071
Slovakia Koruny (SKK),SKK,CNY,6.6148
Slovakia Koruny (SKK),SKK,COP,3008.8609
Slovakia Koruny (SKK),SKK,XPF,101.0925
Slovakia Koruny (SKK),SKK,CRC,565.9092
Slovakia Koruny (SKK),SKK,HRK,6.3936
Slovakia Koruny (SKK),SKK,CZK,21.7051
Slovakia Koruny (SKK),SKK,DKK,6.3042
Slovakia Koruny (SKK),SKK,DOP,48.0471
Slovakia Koruny (SKK),SKK,XCD,2.7
Slovakia Koruny (SKK),SKK,EGP,17.7875
Slovakia Koruny (SKK),SKK,EEK,1
Slovakia Koruny (SKK),SKK,FJD,2.0853
Slovakia Koruny (SKK),SKK,HKD,7.813
Slovakia Koruny (SKK),SKK,HUF,266.2473
Slovakia Koruny (SKK),SKK,ISK,104.5307
Slovakia Koruny (SKK),SKK,XDR,0.7073
Slovakia Koruny (SKK),SKK,INR,64.5306
Slovakia Koruny (SKK),SKK,IDR,13541.1469
Slovakia Koruny (SKK),SKK,IRR,35302.9565
Slovakia Koruny (SKK),SKK,IQD,1195.7172
Slovakia Koruny (SKK),SKK,ILS,3.5162
Slovakia Koruny (SKK),SKK,JMD,125.3038
Slovakia Koruny (SKK),SKK,JOD,0.709
Slovakia Koruny (SKK),SKK,KES,102.8994
Slovakia Koruny (SKK),SKK,KWD,0.3018
Slovakia Koruny (SKK),SKK,LBP,1507.5
Slovakia Koruny (SKK),SKK,MYR,4.0756
Slovakia Koruny (SKK),SKK,MUR,33.7444
Slovakia Koruny (SKK),SKK,MXN,18.8723
Slovakia Koruny (SKK),SKK,MAD,9.4465
Slovakia Koruny (SKK),SKK,NZD,1.4539
Slovakia Koruny (SKK),SKK,NOK,8.2678
Slovakia Koruny (SKK),SKK,OMR,0.3845
Slovakia Koruny (SKK),SKK,PEN,3.2354
Slovakia Koruny (SKK),SKK,PHP,50.7267
Slovakia Koruny (SKK),SKK,PLN,3.5693
Slovakia Koruny (SKK),SKK,QAR,3.64
Slovakia Koruny (SKK),SKK,RON,3.9229
Slovakia Koruny (SKK),SKK,RUB,59.1947
Slovakia Koruny (SKK),SKK,SAR,3.75
Slovakia Koruny (SKK),SKK,SGD,1.3491
Slovakia Koruny (SKK),SKK,SKK,1
Slovakia Koruny (SKK),SKK,ZAR,13.5225
Slovakia Koruny (SKK),SKK,KRW,1093.4126
Slovakia Koruny (SKK),SKK,LKR,153.3903
Slovakia Koruny (SKK),SKK,SDG,6.6986
Slovakia Koruny (SKK),SKK,SEK,8.4274
Slovakia Koruny (SKK),SKK,CHF,0.9896
Slovakia Koruny (SKK),SKK,TWD,30.011
Slovakia Koruny (SKK),SKK,THB,32.6217
Slovakia Koruny (SKK),SKK,TTD,6.737
Slovakia Koruny (SKK),SKK,TND,2.4856
Slovakia Koruny (SKK),SKK,TRY,3.8518
Slovakia Koruny (SKK),SKK,VEF,9.9875
Slovakia Koruny (SKK),SKK,VND,22736.2305
Slovakia Koruny (SKK),SKK,ZMK,1
South Africa Rand (ZAR),ZAR,AUD,0.0978                        
South Africa Rand (ZAR),ZAR,CAD,0.0946                        
South Africa Rand (ZAR),ZAR,EUR,0.0626                        
South Africa Rand (ZAR),ZAR,JPY,8.3008                        
South Africa Rand (ZAR),ZAR,PKR,7.7955                        
South Africa Rand (ZAR),ZAR,AED,0.2716                        
South Africa Rand (ZAR),ZAR,GBP,0.0553                        
South Africa Rand (ZAR),ZAR,USD,0.074                        
South Africa Rand (ZAR),ZAR,AFN,5.0971
South Africa Rand (ZAR),ZAR,ALL,8.3861
South Africa Rand (ZAR),ZAR,DZD,8.5273
South Africa Rand (ZAR),ZAR,ARS,1.2754
South Africa Rand (ZAR),ZAR,BSD,0.074
South Africa Rand (ZAR),ZAR,BHD,0.0278
South Africa Rand (ZAR),ZAR,BDT,6.1349
South Africa Rand (ZAR),ZAR,BBD,0.1479
South Africa Rand (ZAR),ZAR,BMD,0.074
South Africa Rand (ZAR),ZAR,BRL,0.2393
South Africa Rand (ZAR),ZAR,BGN,0.1225
South Africa Rand (ZAR),ZAR,XOF,41.0943
South Africa Rand (ZAR),ZAR,XAF,41.0943
South Africa Rand (ZAR),ZAR,CLP,48.3496
South Africa Rand (ZAR),ZAR,CNY,0.4892
South Africa Rand (ZAR),ZAR,COP,222.5078
South Africa Rand (ZAR),ZAR,XPF,7.4759
South Africa Rand (ZAR),ZAR,CRC,41.8495
South Africa Rand (ZAR),ZAR,HRK,0.4728
South Africa Rand (ZAR),ZAR,CZK,1.6051
South Africa Rand (ZAR),ZAR,DKK,0.4662
South Africa Rand (ZAR),ZAR,DOP,3.5531
South Africa Rand (ZAR),ZAR,XCD,0.1997
South Africa Rand (ZAR),ZAR,EGP,1.3154
South Africa Rand (ZAR),ZAR,EEK,0.074
South Africa Rand (ZAR),ZAR,FJD,0.1542
South Africa Rand (ZAR),ZAR,HKD,0.5778
South Africa Rand (ZAR),ZAR,HUF,19.6892
South Africa Rand (ZAR),ZAR,ISK,7.7301
South Africa Rand (ZAR),ZAR,XDR,0.0523
South Africa Rand (ZAR),ZAR,INR,4.7721
South Africa Rand (ZAR),ZAR,IDR,1001.3792
South Africa Rand (ZAR),ZAR,IRR,2610.6833
South Africa Rand (ZAR),ZAR,IQD,88.4243
South Africa Rand (ZAR),ZAR,ILS,0.26
South Africa Rand (ZAR),ZAR,JMD,9.2663
South Africa Rand (ZAR),ZAR,JOD,0.0524
South Africa Rand (ZAR),ZAR,KES,7.6095
South Africa Rand (ZAR),ZAR,KWD,0.0223
South Africa Rand (ZAR),ZAR,LBP,111.4809
South Africa Rand (ZAR),ZAR,MYR,0.3014
South Africa Rand (ZAR),ZAR,MUR,2.4954
South Africa Rand (ZAR),ZAR,MXN,1.3956
South Africa Rand (ZAR),ZAR,MAD,0.6986
South Africa Rand (ZAR),ZAR,NZD,0.1075
South Africa Rand (ZAR),ZAR,NOK,0.6114
South Africa Rand (ZAR),ZAR,OMR,0.0284
South Africa Rand (ZAR),ZAR,PEN,0.2393
South Africa Rand (ZAR),ZAR,PHP,3.7513
South Africa Rand (ZAR),ZAR,PLN,0.264
South Africa Rand (ZAR),ZAR,QAR,0.2692
South Africa Rand (ZAR),ZAR,RON,0.2901
South Africa Rand (ZAR),ZAR,RUB,4.3775
South Africa Rand (ZAR),ZAR,SAR,0.2773
South Africa Rand (ZAR),ZAR,SGD,0.0998
South Africa Rand (ZAR),ZAR,SKK,0.074
South Africa Rand (ZAR),ZAR,ZAR,1
South Africa Rand (ZAR),ZAR,KRW,80.8588
South Africa Rand (ZAR),ZAR,LKR,11.3433
South Africa Rand (ZAR),ZAR,SDG,0.4954
South Africa Rand (ZAR),ZAR,SEK,0.6232
South Africa Rand (ZAR),ZAR,CHF,0.0732
South Africa Rand (ZAR),ZAR,TWD,2.2193
South Africa Rand (ZAR),ZAR,THB,2.4124
South Africa Rand (ZAR),ZAR,TTD,0.4982
South Africa Rand (ZAR),ZAR,TND,0.1838
South Africa Rand (ZAR),ZAR,TRY,0.2848
South Africa Rand (ZAR),ZAR,VEF,0.7386
South Africa Rand (ZAR),ZAR,VND,1681.3634
South Africa Rand (ZAR),ZAR,ZMK,0.074
South Korea Won (KRW),KRW,AUD,0.0012                        
South Korea Won (KRW),KRW,CAD,0.0012                        
South Korea Won (KRW),KRW,EUR,0.0008                        
South Korea Won (KRW),KRW,JPY,0.1027                        
South Korea Won (KRW),KRW,PKR,0.0964                        
South Korea Won (KRW),KRW,AED,0.0034                        
South Korea Won (KRW),KRW,GBP,0.0007                        
South Korea Won (KRW),KRW,USD,0.0009                        
South Korea Won (KRW),KRW,AFN,0.063
South Korea Won (KRW),KRW,ALL,0.1037
South Korea Won (KRW),KRW,DZD,0.1055
South Korea Won (KRW),KRW,ARS,0.0158
South Korea Won (KRW),KRW,BSD,0.0009
South Korea Won (KRW),KRW,BHD,0.0003
South Korea Won (KRW),KRW,BDT,0.0759
South Korea Won (KRW),KRW,BBD,0.0018
South Korea Won (KRW),KRW,BMD,0.0009
South Korea Won (KRW),KRW,BRL,0.003
South Korea Won (KRW),KRW,BGN,0.0015
South Korea Won (KRW),KRW,XOF,0.5082
South Korea Won (KRW),KRW,XAF,0.5082
South Korea Won (KRW),KRW,CLP,0.598
South Korea Won (KRW),KRW,CNY,0.006
South Korea Won (KRW),KRW,COP,2.7518
South Korea Won (KRW),KRW,XPF,0.0925
South Korea Won (KRW),KRW,CRC,0.5176
South Korea Won (KRW),KRW,HRK,0.0058
South Korea Won (KRW),KRW,CZK,0.0199
South Korea Won (KRW),KRW,DKK,0.0058
South Korea Won (KRW),KRW,DOP,0.0439
South Korea Won (KRW),KRW,XCD,0.0025
South Korea Won (KRW),KRW,EGP,0.0163
South Korea Won (KRW),KRW,EEK,0.0009
South Korea Won (KRW),KRW,FJD,0.0019
South Korea Won (KRW),KRW,HKD,0.0071
South Korea Won (KRW),KRW,HUF,0.2435
South Korea Won (KRW),KRW,ISK,0.0956
South Korea Won (KRW),KRW,XDR,0.0006
South Korea Won (KRW),KRW,INR,0.059
South Korea Won (KRW),KRW,IDR,12.3843
South Korea Won (KRW),KRW,IRR,32.2869
South Korea Won (KRW),KRW,IQD,1.0936
South Korea Won (KRW),KRW,ILS,0.0032
South Korea Won (KRW),KRW,JMD,0.1146
South Korea Won (KRW),KRW,JOD,0.0006
South Korea Won (KRW),KRW,KES,0.0941
South Korea Won (KRW),KRW,KWD,0.0003
South Korea Won (KRW),KRW,LBP,1.3787
South Korea Won (KRW),KRW,MYR,0.0037
South Korea Won (KRW),KRW,MUR,0.0309
South Korea Won (KRW),KRW,MXN,0.0173
South Korea Won (KRW),KRW,MAD,0.0086
South Korea Won (KRW),KRW,NZD,0.0013
South Korea Won (KRW),KRW,NOK,0.0076
South Korea Won (KRW),KRW,OMR,0.0004
South Korea Won (KRW),KRW,PEN,0.003
South Korea Won (KRW),KRW,PHP,0.0464
