As on Sat| Nov 04 2017| 14:15 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
UK Pound Sterling (GBP),GBP,TRY,5.0869
UK Pound Sterling (GBP),GBP,VEF,14.4157
UK Pound Sterling (GBP),GBP,VND,29669.7745
UK Pound Sterling (GBP),GBP,ZMK,1.3077
US Dollar (USD),USD,AUD,1.3064                        
US Dollar (USD),USD,CAD,1.2758                        
US Dollar (USD),USD,EUR,0.8611                        
US Dollar (USD),USD,JPY,114.0434                        
US Dollar (USD),USD,PKR,105.3801                        
US Dollar (USD),USD,AED,3.671                        
US Dollar (USD),USD,GBP,0.7647                        
US Dollar (USD),USD,USD,1                        
US Dollar (USD),USD,AFN,68.3659
US Dollar (USD),USD,ALL,114.9102
US Dollar (USD),USD,DZD,116.0544
US Dollar (USD),USD,ARS,17.6258
US Dollar (USD),USD,BSD,1
US Dollar (USD),USD,BHD,0.3768
US Dollar (USD),USD,BDT,82.9365
US Dollar (USD),USD,BBD,2
US Dollar (USD),USD,BMD,1
US Dollar (USD),USD,BRL,3.3135
US Dollar (USD),USD,BGN,1.678
US Dollar (USD),USD,XOF,564.8209
US Dollar (USD),USD,XAF,564.8209
US Dollar (USD),USD,CLP,634.5
US Dollar (USD),USD,CNY,6.6341
US Dollar (USD),USD,COP,3035.054
US Dollar (USD),USD,XPF,102.7522
US Dollar (USD),USD,CRC,570.7181
US Dollar (USD),USD,HRK,6.4863
US Dollar (USD),USD,CZK,22.1006
US Dollar (USD),USD,DKK,6.4132
US Dollar (USD),USD,DOP,47.2022
US Dollar (USD),USD,XCD,2.6973
US Dollar (USD),USD,EGP,17.6498
US Dollar (USD),USD,EEK,1
US Dollar (USD),USD,FJD,2.0935
US Dollar (USD),USD,HKD,7.8004
US Dollar (USD),USD,HUF,268.8976
US Dollar (USD),USD,ISK,106.3496
US Dollar (USD),USD,XDR,0.7126
US Dollar (USD),USD,INR,64.557
US Dollar (USD),USD,IDR,13498.3297
US Dollar (USD),USD,IRR,34964.1804
US Dollar (USD),USD,IQD,1166.4759
US Dollar (USD),USD,ILS,3.5142
US Dollar (USD),USD,JMD,126.3861
US Dollar (USD),USD,JOD,0.7091
US Dollar (USD),USD,KES,103.7972
US Dollar (USD),USD,KWD,0.3027
US Dollar (USD),USD,LBP,1508.267
US Dollar (USD),USD,MYR,4.2356
US Dollar (USD),USD,MUR,34.6748
US Dollar (USD),USD,MXN,19.2731
US Dollar (USD),USD,MAD,9.5219
US Dollar (USD),USD,NZD,1.4478
US Dollar (USD),USD,NOK,8.1747
US Dollar (USD),USD,OMR,0.3848
US Dollar (USD),USD,PEN,3.2679
US Dollar (USD),USD,PHP,51.2939
US Dollar (USD),USD,PLN,3.6577
US Dollar (USD),USD,QAR,3.6408
US Dollar (USD),USD,RON,3.9472
US Dollar (USD),USD,RUB,59.1258
US Dollar (USD),USD,SAR,3.7623
US Dollar (USD),USD,SGD,1.3648
US Dollar (USD),USD,SKK,1
US Dollar (USD),USD,ZAR,14.2465
US Dollar (USD),USD,KRW,1115.1719
US Dollar (USD),USD,LKR,153.6003
US Dollar (USD),USD,SDG,6.6728
US Dollar (USD),USD,SEK,8.4492
US Dollar (USD),USD,CHF,1.0007
US Dollar (USD),USD,TWD,30.1963
US Dollar (USD),USD,THB,33.2426
US Dollar (USD),USD,TTD,6.7088
US Dollar (USD),USD,TND,2.5
US Dollar (USD),USD,TRY,3.8899
US Dollar (USD),USD,VEF,11.0237
US Dollar (USD),USD,VND,22688.5002
US Dollar (USD),USD,ZMK,1
Afghanistan Afghanis (AFN),AFN,AUD,0.0191                        
Afghanistan Afghanis (AFN),AFN,CAD,0.0187                        
Afghanistan Afghanis (AFN),AFN,EUR,0.0126                        
Afghanistan Afghanis (AFN),AFN,JPY,1.6681                        
Afghanistan Afghanis (AFN),AFN,PKR,1.5414                        
Afghanistan Afghanis (AFN),AFN,AED,0.0537                        
Afghanistan Afghanis (AFN),AFN,GBP,0.0112                        
Afghanistan Afghanis (AFN),AFN,USD,0.0146                        
Afghanistan Afghanis (AFN),AFN,AFN,1
Afghanistan Afghanis (AFN),AFN,ALL,1.6808
Afghanistan Afghanis (AFN),AFN,DZD,1.6975
Afghanistan Afghanis (AFN),AFN,ARS,0.2578
Afghanistan Afghanis (AFN),AFN,BSD,0.0146
Afghanistan Afghanis (AFN),AFN,BHD,0.0055
Afghanistan Afghanis (AFN),AFN,BDT,1.2131
Afghanistan Afghanis (AFN),AFN,BBD,0.0293
Afghanistan Afghanis (AFN),AFN,BMD,0.0146
Afghanistan Afghanis (AFN),AFN,BRL,0.0485
Afghanistan Afghanis (AFN),AFN,BGN,0.0245
Afghanistan Afghanis (AFN),AFN,XOF,8.2617
Afghanistan Afghanis (AFN),AFN,XAF,8.2617
Afghanistan Afghanis (AFN),AFN,CLP,9.2809
Afghanistan Afghanis (AFN),AFN,CNY,0.097
Afghanistan Afghanis (AFN),AFN,COP,44.3942
Afghanistan Afghanis (AFN),AFN,XPF,1.503
Afghanistan Afghanis (AFN),AFN,CRC,8.348
Afghanistan Afghanis (AFN),AFN,HRK,0.0949
Afghanistan Afghanis (AFN),AFN,CZK,0.3233
Afghanistan Afghanis (AFN),AFN,DKK,0.0938
Afghanistan Afghanis (AFN),AFN,DOP,0.6904
Afghanistan Afghanis (AFN),AFN,XCD,0.0395
Afghanistan Afghanis (AFN),AFN,EGP,0.2582
Afghanistan Afghanis (AFN),AFN,EEK,0.0146
Afghanistan Afghanis (AFN),AFN,FJD,0.0306
Afghanistan Afghanis (AFN),AFN,HKD,0.1141
Afghanistan Afghanis (AFN),AFN,HUF,3.9332
Afghanistan Afghanis (AFN),AFN,ISK,1.5556
Afghanistan Afghanis (AFN),AFN,XDR,0.0104
Afghanistan Afghanis (AFN),AFN,INR,0.9443
Afghanistan Afghanis (AFN),AFN,IDR,197.4423
Afghanistan Afghanis (AFN),AFN,IRR,511.4269
Afghanistan Afghanis (AFN),AFN,IQD,17.0622
Afghanistan Afghanis (AFN),AFN,ILS,0.0514
Afghanistan Afghanis (AFN),AFN,JMD,1.8487
Afghanistan Afghanis (AFN),AFN,JOD,0.0104
Afghanistan Afghanis (AFN),AFN,KES,1.5183
Afghanistan Afghanis (AFN),AFN,KWD,0.0044
Afghanistan Afghanis (AFN),AFN,LBP,22.0617
Afghanistan Afghanis (AFN),AFN,MYR,0.062
Afghanistan Afghanis (AFN),AFN,MUR,0.5072
Afghanistan Afghanis (AFN),AFN,MXN,0.2819
Afghanistan Afghanis (AFN),AFN,MAD,0.1393
Afghanistan Afghanis (AFN),AFN,NZD,0.0212
Afghanistan Afghanis (AFN),AFN,NOK,0.1196
Afghanistan Afghanis (AFN),AFN,OMR,0.0056
Afghanistan Afghanis (AFN),AFN,PEN,0.0478
Afghanistan Afghanis (AFN),AFN,PHP,0.7503
Afghanistan Afghanis (AFN),AFN,PLN,0.0535
Afghanistan Afghanis (AFN),AFN,QAR,0.0533
Afghanistan Afghanis (AFN),AFN,RON,0.0577
Afghanistan Afghanis (AFN),AFN,RUB,0.8648
Afghanistan Afghanis (AFN),AFN,SAR,0.055
Afghanistan Afghanis (AFN),AFN,SGD,0.02
Afghanistan Afghanis (AFN),AFN,SKK,0.0146
Afghanistan Afghanis (AFN),AFN,ZAR,0.2084
Afghanistan Afghanis (AFN),AFN,KRW,16.3118
Afghanistan Afghanis (AFN),AFN,LKR,2.2467
Afghanistan Afghanis (AFN),AFN,SDG,0.0976
Afghanistan Afghanis (AFN),AFN,SEK,0.1236
Afghanistan Afghanis (AFN),AFN,CHF,0.0146
Afghanistan Afghanis (AFN),AFN,TWD,0.4417
Afghanistan Afghanis (AFN),AFN,THB,0.4862
Afghanistan Afghanis (AFN),AFN,TTD,0.0981
Afghanistan Afghanis (AFN),AFN,TND,0.0366
Afghanistan Afghanis (AFN),AFN,TRY,0.0569
Afghanistan Afghanis (AFN),AFN,VEF,0.1612
Afghanistan Afghanis (AFN),AFN,VND,331.8685
Afghanistan Afghanis (AFN),AFN,ZMK,0.0146
Albania Leke (ALL),ALL,AUD,0.0114                        
Albania Leke (ALL),ALL,CAD,0.0111                        
Albania Leke (ALL),ALL,EUR,0.0075                        
Albania Leke (ALL),ALL,JPY,0.9925                        
Albania Leke (ALL),ALL,PKR,0.9171                        
Albania Leke (ALL),ALL,AED,0.0319                        
Albania Leke (ALL),ALL,GBP,0.0067                        
Albania Leke (ALL),ALL,USD,0.0087                        
Albania Leke (ALL),ALL,AFN,0.595
Albania Leke (ALL),ALL,ALL,1
Albania Leke (ALL),ALL,DZD,1.01
Albania Leke (ALL),ALL,ARS,0.1534
Albania Leke (ALL),ALL,BSD,0.0087
Albania Leke (ALL),ALL,BHD,0.0033
Albania Leke (ALL),ALL,BDT,0.7218
Albania Leke (ALL),ALL,BBD,0.0174
Albania Leke (ALL),ALL,BMD,0.0087
Albania Leke (ALL),ALL,BRL,0.0288
Albania Leke (ALL),ALL,BGN,0.0146
Albania Leke (ALL),ALL,XOF,4.9153
Albania Leke (ALL),ALL,XAF,4.9153
Albania Leke (ALL),ALL,CLP,5.5217
Albania Leke (ALL),ALL,CNY,0.0577
Albania Leke (ALL),ALL,COP,26.4124
Albania Leke (ALL),ALL,XPF,0.8942
Albania Leke (ALL),ALL,CRC,4.9666
Albania Leke (ALL),ALL,HRK,0.0564
Albania Leke (ALL),ALL,CZK,0.1923
Albania Leke (ALL),ALL,DKK,0.0558
Albania Leke (ALL),ALL,DOP,0.4108
Albania Leke (ALL),ALL,XCD,0.0235
Albania Leke (ALL),ALL,EGP,0.1536
Albania Leke (ALL),ALL,EEK,0.0087
Albania Leke (ALL),ALL,FJD,0.0182
Albania Leke (ALL),ALL,HKD,0.0679
Albania Leke (ALL),ALL,HUF,2.3401
Albania Leke (ALL),ALL,ISK,0.9255
Albania Leke (ALL),ALL,XDR,0.0062
Albania Leke (ALL),ALL,INR,0.5618
Albania Leke (ALL),ALL,IDR,117.4686
Albania Leke (ALL),ALL,IRR,304.2741
Albania Leke (ALL),ALL,IQD,10.1512
Albania Leke (ALL),ALL,ILS,0.0306
Albania Leke (ALL),ALL,JMD,1.0999
Albania Leke (ALL),ALL,JOD,0.0062
Albania Leke (ALL),ALL,KES,0.9033
Albania Leke (ALL),ALL,KWD,0.0026
Albania Leke (ALL),ALL,LBP,13.1256
Albania Leke (ALL),ALL,MYR,0.0369
Albania Leke (ALL),ALL,MUR,0.3018
Albania Leke (ALL),ALL,MXN,0.1677
Albania Leke (ALL),ALL,MAD,0.0829
Albania Leke (ALL),ALL,NZD,0.0126
Albania Leke (ALL),ALL,NOK,0.0711
Albania Leke (ALL),ALL,OMR,0.0033
Albania Leke (ALL),ALL,PEN,0.0284
Albania Leke (ALL),ALL,PHP,0.4464
Albania Leke (ALL),ALL,PLN,0.0318
Albania Leke (ALL),ALL,QAR,0.0317
Albania Leke (ALL),ALL,RON,0.0344
Albania Leke (ALL),ALL,RUB,0.5145
Albania Leke (ALL),ALL,SAR,0.0327
Albania Leke (ALL),ALL,SGD,0.0119
Albania Leke (ALL),ALL,SKK,0.0087
Albania Leke (ALL),ALL,ZAR,0.124
Albania Leke (ALL),ALL,KRW,9.7047
Albania Leke (ALL),ALL,LKR,1.3367
Albania Leke (ALL),ALL,SDG,0.0581
Albania Leke (ALL),ALL,SEK,0.0735
Albania Leke (ALL),ALL,CHF,0.0087
Albania Leke (ALL),ALL,TWD,0.2628
Albania Leke (ALL),ALL,THB,0.2893
Albania Leke (ALL),ALL,TTD,0.0584
Albania Leke (ALL),ALL,TND,0.0218
Albania Leke (ALL),ALL,TRY,0.0339
Albania Leke (ALL),ALL,VEF,0.0959
Albania Leke (ALL),ALL,VND,197.4456
Albania Leke (ALL),ALL,ZMK,0.0087
Algeria Dinars (DZD),DZD,AUD,0.0113                        
Algeria Dinars (DZD),DZD,CAD,0.011                        
Algeria Dinars (DZD),DZD,EUR,0.0074                        
Algeria Dinars (DZD),DZD,JPY,0.9827                        
Algeria Dinars (DZD),DZD,PKR,0.908                        
Algeria Dinars (DZD),DZD,AED,0.0316                        
Algeria Dinars (DZD),DZD,GBP,0.0066                        
Algeria Dinars (DZD),DZD,USD,0.0086                        
Algeria Dinars (DZD),DZD,AFN,0.5891
Algeria Dinars (DZD),DZD,ALL,0.9901
Algeria Dinars (DZD),DZD,DZD,1
Algeria Dinars (DZD),DZD,ARS,0.1519
Algeria Dinars (DZD),DZD,BSD,0.0086
Algeria Dinars (DZD),DZD,BHD,0.0032
Algeria Dinars (DZD),DZD,BDT,0.7146
Algeria Dinars (DZD),DZD,BBD,0.0172
Algeria Dinars (DZD),DZD,BMD,0.0086
Algeria Dinars (DZD),DZD,BRL,0.0286
Algeria Dinars (DZD),DZD,BGN,0.0145
Algeria Dinars (DZD),DZD,XOF,4.8669
Algeria Dinars (DZD),DZD,XAF,4.8669
Algeria Dinars (DZD),DZD,CLP,5.4673
Algeria Dinars (DZD),DZD,CNY,0.0572
Algeria Dinars (DZD),DZD,COP,26.152
Algeria Dinars (DZD),DZD,XPF,0.8854
Algeria Dinars (DZD),DZD,CRC,4.9177
Algeria Dinars (DZD),DZD,HRK,0.0559
Algeria Dinars (DZD),DZD,CZK,0.1904
Algeria Dinars (DZD),DZD,DKK,0.0553
Algeria Dinars (DZD),DZD,DOP,0.4067
Algeria Dinars (DZD),DZD,XCD,0.0232
Algeria Dinars (DZD),DZD,EGP,0.1521
Algeria Dinars (DZD),DZD,EEK,0.0086
Algeria Dinars (DZD),DZD,FJD,0.018
Algeria Dinars (DZD),DZD,HKD,0.0672
Algeria Dinars (DZD),DZD,HUF,2.317
Algeria Dinars (DZD),DZD,ISK,0.9164
Algeria Dinars (DZD),DZD,XDR,0.0061
Algeria Dinars (DZD),DZD,INR,0.5563
Algeria Dinars (DZD),DZD,IDR,116.3104
Algeria Dinars (DZD),DZD,IRR,301.2741
Algeria Dinars (DZD),DZD,IQD,10.0511
Algeria Dinars (DZD),DZD,ILS,0.0303
Algeria Dinars (DZD),DZD,JMD,1.089
Algeria Dinars (DZD),DZD,JOD,0.0061
Algeria Dinars (DZD),DZD,KES,0.8944
Algeria Dinars (DZD),DZD,KWD,0.0026
Algeria Dinars (DZD),DZD,LBP,12.9962
Algeria Dinars (DZD),DZD,MYR,0.0365
Algeria Dinars (DZD),DZD,MUR,0.2988
Algeria Dinars (DZD),DZD,MXN,0.1661
Algeria Dinars (DZD),DZD,MAD,0.082
Algeria Dinars (DZD),DZD,NZD,0.0125
Algeria Dinars (DZD),DZD,NOK,0.0704
Algeria Dinars (DZD),DZD,OMR,0.0033
Algeria Dinars (DZD),DZD,PEN,0.0282
Algeria Dinars (DZD),DZD,PHP,0.442
Algeria Dinars (DZD),DZD,PLN,0.0315
Algeria Dinars (DZD),DZD,QAR,0.0314
Algeria Dinars (DZD),DZD,RON,0.034
Algeria Dinars (DZD),DZD,RUB,0.5095
Algeria Dinars (DZD),DZD,SAR,0.0324
Algeria Dinars (DZD),DZD,SGD,0.0118
Algeria Dinars (DZD),DZD,SKK,0.0086
Algeria Dinars (DZD),DZD,ZAR,0.1228
Algeria Dinars (DZD),DZD,KRW,9.609
Algeria Dinars (DZD),DZD,LKR,1.3235
Algeria Dinars (DZD),DZD,SDG,0.0575
Algeria Dinars (DZD),DZD,SEK,0.0728
Algeria Dinars (DZD),DZD,CHF,0.0086
Algeria Dinars (DZD),DZD,TWD,0.2602
Algeria Dinars (DZD),DZD,THB,0.2864
Algeria Dinars (DZD),DZD,TTD,0.0578
Algeria Dinars (DZD),DZD,TND,0.0215
Algeria Dinars (DZD),DZD,TRY,0.0335
Algeria Dinars (DZD),DZD,VEF,0.095
Algeria Dinars (DZD),DZD,VND,195.4989
Algeria Dinars (DZD),DZD,ZMK,0.0086
Argentina Pesos (ARS),ARS,AUD,0.0741                        
Argentina Pesos (ARS),ARS,CAD,0.0724                        
Argentina Pesos (ARS),ARS,EUR,0.0489                        
Argentina Pesos (ARS),ARS,JPY,6.4703                        
Argentina Pesos (ARS),ARS,PKR,5.9787                        
Argentina Pesos (ARS),ARS,AED,0.2083                        
Argentina Pesos (ARS),ARS,GBP,0.0434                        
Argentina Pesos (ARS),ARS,USD,0.0567                        
Argentina Pesos (ARS),ARS,AFN,3.8787
Argentina Pesos (ARS),ARS,ALL,6.5194
Argentina Pesos (ARS),ARS,DZD,6.5844
Argentina Pesos (ARS),ARS,ARS,1
Argentina Pesos (ARS),ARS,BSD,0.0567
Argentina Pesos (ARS),ARS,BHD,0.0214
Argentina Pesos (ARS),ARS,BDT,4.7054
Argentina Pesos (ARS),ARS,BBD,0.1135
Argentina Pesos (ARS),ARS,BMD,0.0567
Argentina Pesos (ARS),ARS,BRL,0.188
Argentina Pesos (ARS),ARS,BGN,0.0952
Argentina Pesos (ARS),ARS,XOF,32.0452
Argentina Pesos (ARS),ARS,XAF,32.0452
Argentina Pesos (ARS),ARS,CLP,35.9984
Argentina Pesos (ARS),ARS,CNY,0.3764
Argentina Pesos (ARS),ARS,COP,172.1941
Argentina Pesos (ARS),ARS,XPF,5.8297
Argentina Pesos (ARS),ARS,CRC,32.3797
Argentina Pesos (ARS),ARS,HRK,0.368
Argentina Pesos (ARS),ARS,CZK,1.2539
Argentina Pesos (ARS),ARS,DKK,0.3639
Argentina Pesos (ARS),ARS,DOP,2.678
Argentina Pesos (ARS),ARS,XCD,0.153
Argentina Pesos (ARS),ARS,EGP,1.0014
Argentina Pesos (ARS),ARS,EEK,0.0567
Argentina Pesos (ARS),ARS,FJD,0.1188
Argentina Pesos (ARS),ARS,HKD,0.4426
Argentina Pesos (ARS),ARS,HUF,15.2559
Argentina Pesos (ARS),ARS,ISK,6.0338
Argentina Pesos (ARS),ARS,XDR,0.0404
Argentina Pesos (ARS),ARS,INR,3.6626
Argentina Pesos (ARS),ARS,IDR,765.8289
Argentina Pesos (ARS),ARS,IRR,1983.6959
Argentina Pesos (ARS),ARS,IQD,66.1801
Argentina Pesos (ARS),ARS,ILS,0.1994
Argentina Pesos (ARS),ARS,JMD,7.1705
Argentina Pesos (ARS),ARS,JOD,0.0402
Argentina Pesos (ARS),ARS,KES,5.8889
Argentina Pesos (ARS),ARS,KWD,0.0172
Argentina Pesos (ARS),ARS,LBP,85.5717
Argentina Pesos (ARS),ARS,MYR,0.2403
Argentina Pesos (ARS),ARS,MUR,1.9673
Argentina Pesos (ARS),ARS,MXN,1.0935
Argentina Pesos (ARS),ARS,MAD,0.5402
Argentina Pesos (ARS),ARS,NZD,0.0821
Argentina Pesos (ARS),ARS,NOK,0.4638
Argentina Pesos (ARS),ARS,OMR,0.0218
Argentina Pesos (ARS),ARS,PEN,0.1854
Argentina Pesos (ARS),ARS,PHP,2.9102
Argentina Pesos (ARS),ARS,PLN,0.2075
Argentina Pesos (ARS),ARS,QAR,0.2066
Argentina Pesos (ARS),ARS,RON,0.2239
Argentina Pesos (ARS),ARS,RUB,3.3545
Argentina Pesos (ARS),ARS,SAR,0.2135
Argentina Pesos (ARS),ARS,SGD,0.0774
Argentina Pesos (ARS),ARS,SKK,0.0567
Argentina Pesos (ARS),ARS,ZAR,0.8083
Argentina Pesos (ARS),ARS,KRW,63.2694
Argentina Pesos (ARS),ARS,LKR,8.7145
Argentina Pesos (ARS),ARS,SDG,0.3786
Argentina Pesos (ARS),ARS,SEK,0.4794
Argentina Pesos (ARS),ARS,CHF,0.0568
Argentina Pesos (ARS),ARS,TWD,1.7132
Argentina Pesos (ARS),ARS,THB,1.886
Argentina Pesos (ARS),ARS,TTD,0.3806
Argentina Pesos (ARS),ARS,TND,0.1418
Argentina Pesos (ARS),ARS,TRY,0.2207
Argentina Pesos (ARS),ARS,VEF,0.6254
Argentina Pesos (ARS),ARS,VND,1287.2341
Argentina Pesos (ARS),ARS,ZMK,0.0567
Bahamas Dollars (BSD),BSD,AUD,1.3064                        
Bahamas Dollars (BSD),BSD,CAD,1.2758                        
Bahamas Dollars (BSD),BSD,EUR,0.8611                        
Bahamas Dollars (BSD),BSD,JPY,114.0434                        
Bahamas Dollars (BSD),BSD,PKR,105.3801                        
Bahamas Dollars (BSD),BSD,AED,3.671                        
Bahamas Dollars (BSD),BSD,GBP,0.7647                        
Bahamas Dollars (BSD),BSD,USD,1                        
Bahamas Dollars (BSD),BSD,AFN,68.3659
Bahamas Dollars (BSD),BSD,ALL,114.9102
Bahamas Dollars (BSD),BSD,DZD,116.0544
Bahamas Dollars (BSD),BSD,ARS,17.6258
Bahamas Dollars (BSD),BSD,BSD,1
Bahamas Dollars (BSD),BSD,BHD,0.3768
Bahamas Dollars (BSD),BSD,BDT,82.9365
Bahamas Dollars (BSD),BSD,BBD,2
Bahamas Dollars (BSD),BSD,BMD,1
Bahamas Dollars (BSD),BSD,BRL,3.3135
Bahamas Dollars (BSD),BSD,BGN,1.678
Bahamas Dollars (BSD),BSD,XOF,564.8209
Bahamas Dollars (BSD),BSD,XAF,564.8209
Bahamas Dollars (BSD),BSD,CLP,634.5
Bahamas Dollars (BSD),BSD,CNY,6.6341
Bahamas Dollars (BSD),BSD,COP,3035.054
Bahamas Dollars (BSD),BSD,XPF,102.7522
Bahamas Dollars (BSD),BSD,CRC,570.7181
Bahamas Dollars (BSD),BSD,HRK,6.4863
Bahamas Dollars (BSD),BSD,CZK,22.1006
Bahamas Dollars (BSD),BSD,DKK,6.4132
Bahamas Dollars (BSD),BSD,DOP,47.2022
Bahamas Dollars (BSD),BSD,XCD,2.6973
Bahamas Dollars (BSD),BSD,EGP,17.6498
Bahamas Dollars (BSD),BSD,EEK,1
Bahamas Dollars (BSD),BSD,FJD,2.0935
Bahamas Dollars (BSD),BSD,HKD,7.8004
Bahamas Dollars (BSD),BSD,HUF,268.8976
Bahamas Dollars (BSD),BSD,ISK,106.3496
Bahamas Dollars (BSD),BSD,XDR,0.7126
Bahamas Dollars (BSD),BSD,INR,64.557
Bahamas Dollars (BSD),BSD,IDR,13498.3297
Bahamas Dollars (BSD),BSD,IRR,34964.1804
Bahamas Dollars (BSD),BSD,IQD,1166.4759
Bahamas Dollars (BSD),BSD,ILS,3.5142
Bahamas Dollars (BSD),BSD,JMD,126.3861
Bahamas Dollars (BSD),BSD,JOD,0.7091
Bahamas Dollars (BSD),BSD,KES,103.7972
Bahamas Dollars (BSD),BSD,KWD,0.3027
Bahamas Dollars (BSD),BSD,LBP,1508.267
Bahamas Dollars (BSD),BSD,MYR,4.2356
Bahamas Dollars (BSD),BSD,MUR,34.6748
Bahamas Dollars (BSD),BSD,MXN,19.2731
Bahamas Dollars (BSD),BSD,MAD,9.5219
Bahamas Dollars (BSD),BSD,NZD,1.4478
Bahamas Dollars (BSD),BSD,NOK,8.1747
Bahamas Dollars (BSD),BSD,OMR,0.3848
Bahamas Dollars (BSD),BSD,PEN,3.2679
Bahamas Dollars (BSD),BSD,PHP,51.2939
Bahamas Dollars (BSD),BSD,PLN,3.6577
Bahamas Dollars (BSD),BSD,QAR,3.6408
Bahamas Dollars (BSD),BSD,RON,3.9472
Bahamas Dollars (BSD),BSD,RUB,59.1258
Bahamas Dollars (BSD),BSD,SAR,3.7623
Bahamas Dollars (BSD),BSD,SGD,1.3648
Bahamas Dollars (BSD),BSD,SKK,1
Bahamas Dollars (BSD),BSD,ZAR,14.2465
Bahamas Dollars (BSD),BSD,KRW,1115.1719
Bahamas Dollars (BSD),BSD,LKR,153.6003
Bahamas Dollars (BSD),BSD,SDG,6.6728
Bahamas Dollars (BSD),BSD,SEK,8.4492
Bahamas Dollars (BSD),BSD,CHF,1.0007
Bahamas Dollars (BSD),BSD,TWD,30.1963
Bahamas Dollars (BSD),BSD,THB,33.2426
Bahamas Dollars (BSD),BSD,TTD,6.7088
Bahamas Dollars (BSD),BSD,TND,2.5
Bahamas Dollars (BSD),BSD,TRY,3.8899
Bahamas Dollars (BSD),BSD,VEF,11.0237
Bahamas Dollars (BSD),BSD,VND,22688.5002
Bahamas Dollars (BSD),BSD,ZMK,1
Bahrain Dinar (BHD),BHD,AUD,3.4674                        
Bahrain Dinar (BHD),BHD,CAD,3.3862                        
Bahrain Dinar (BHD),BHD,EUR,2.2855                        
Bahrain Dinar (BHD),BHD,JPY,302.6971                        
Bahrain Dinar (BHD),BHD,PKR,279.7027                        
Bahrain Dinar (BHD),BHD,AED,9.7437                        
Bahrain Dinar (BHD),BHD,GBP,2.0297                        
Bahrain Dinar (BHD),BHD,USD,2.6542                        
Bahrain Dinar (BHD),BHD,AFN,181.4587
Bahrain Dinar (BHD),BHD,ALL,304.9976
Bahrain Dinar (BHD),BHD,DZD,308.0346
Bahrain Dinar (BHD),BHD,ARS,46.7828
Bahrain Dinar (BHD),BHD,BSD,2.6542
Bahrain Dinar (BHD),BHD,BHD,1
Bahrain Dinar (BHD),BHD,BDT,220.1324
Bahrain Dinar (BHD),BHD,BBD,5.3085
Bahrain Dinar (BHD),BHD,BMD,2.6542
Bahrain Dinar (BHD),BHD,BRL,8.7949
Bahrain Dinar (BHD),BHD,BGN,4.4537
Bahrain Dinar (BHD),BHD,XOF,1499.1628
Bahrain Dinar (BHD),BHD,XAF,1499.1628
Bahrain Dinar (BHD),BHD,CLP,1684.1069
Bahrain Dinar (BHD),BHD,CNY,17.6084
Bahrain Dinar (BHD),BHD,COP,8055.7224
Bahrain Dinar (BHD),BHD,XPF,272.7278
Bahrain Dinar (BHD),BHD,CRC,1514.8155
Bahrain Dinar (BHD),BHD,HRK,17.2161
Bahrain Dinar (BHD),BHD,CZK,58.6601
Bahrain Dinar (BHD),BHD,DKK,17.0221
Bahrain Dinar (BHD),BHD,DOP,125.2854
Bahrain Dinar (BHD),BHD,XCD,7.1594
Bahrain Dinar (BHD),BHD,EGP,46.8465
Bahrain Dinar (BHD),BHD,EEK,2.6542
Bahrain Dinar (BHD),BHD,FJD,5.5566
Bahrain Dinar (BHD),BHD,HKD,20.7039
Bahrain Dinar (BHD),BHD,HUF,713.7152
Bahrain Dinar (BHD),BHD,ISK,282.2759
Bahrain Dinar (BHD),BHD,XDR,1.8914
Bahrain Dinar (BHD),BHD,INR,171.3489
Bahrain Dinar (BHD),BHD,IDR,35827.6311
Bahrain Dinar (BHD),BHD,IRR,92802.8714
Bahrain Dinar (BHD),BHD,IQD,3096.0918
Bahrain Dinar (BHD),BHD,ILS,9.3274
Bahrain Dinar (BHD),BHD,JMD,335.4573
Bahrain Dinar (BHD),BHD,JOD,1.8822
Bahrain Dinar (BHD),BHD,KES,275.5012
Bahrain Dinar (BHD),BHD,KWD,0.8034
Bahrain Dinar (BHD),BHD,LBP,4003.2829
Bahrain Dinar (BHD),BHD,MYR,11.2423
Bahrain Dinar (BHD),BHD,MUR,92.0349
Bahrain Dinar (BHD),BHD,MXN,51.1551
Bahrain Dinar (BHD),BHD,MAD,25.2733
Bahrain Dinar (BHD),BHD,NZD,3.8428
Bahrain Dinar (BHD),BHD,NOK,21.6976
Bahrain Dinar (BHD),BHD,OMR,1.0213
Bahrain Dinar (BHD),BHD,PEN,8.6739
Bahrain Dinar (BHD),BHD,PHP,136.1458
Bahrain Dinar (BHD),BHD,PLN,9.7082
Bahrain Dinar (BHD),BHD,QAR,9.6635
Bahrain Dinar (BHD),BHD,RON,10.4768
Bahrain Dinar (BHD),BHD,RUB,156.9332
Bahrain Dinar (BHD),BHD,SAR,9.9861
Bahrain Dinar (BHD),BHD,SGD,3.6224
Bahrain Dinar (BHD),BHD,SKK,2.6542
Bahrain Dinar (BHD),BHD,ZAR,37.8133
Bahrain Dinar (BHD),BHD,KRW,2959.9193
Bahrain Dinar (BHD),BHD,LKR,407.6901
Bahrain Dinar (BHD),BHD,SDG,17.7111
Bahrain Dinar (BHD),BHD,SEK,22.426
Bahrain Dinar (BHD),BHD,CHF,2.6562
